,title,abstract,doi,label,label-snorkel-1,label-snorkel-2,label-snorkel-3,probability-snorkel-1,probability-snorkel-2,probability-snorkel-3,model-index-snorkel-1,model-index-snorkel-2,model-index-snorkel-3
140,Surface tension propulsion of fungal spores,"SUMMARY Most basidiomycete fungi actively eject their spores. The process begins with the condensation of a water droplet at the base of the spore. The fusion of the droplet onto the spore creates a momentum that propels the spore forward. The use of surface tension for spore ejection offers a new paradigm to perform work at small length scales. However, this mechanism of force generation remains poorly understood. To elucidate how fungal spores make effective use of surface tension, we performed a detailed mechanical analysis of the three stages of spore ejection: the transfer of energy from the drop to the spore, the work of fracture required to release the spore from its supporting structure and the kinetic energy of the spore after ejection. High-speed video imaging of spore ejection in Auricularia auricula and Sporobolomyces yeasts revealed that drop coalescence takes place over a short distance (∼5 μm) and energy transfer is completed in less than 4 μs. Based on these observations, we developed an explicit relation for the conversion of surface energy into kinetic energy during the coalescence process. The relation was validated with a simple artificial system and shown to predict the initial spore velocity accurately (predicted velocity: 1.2 m s–1; observed velocity: 0.8 m s–1 for A. auricula). Using calibrated microcantilevers, we also demonstrate that the work required to detach the spore from the supporting sterigma represents only a small fraction of the total energy available for spore ejection. Finally, our observations of this unique discharge mechanism reveal a surprising similarity with the mechanics of jumping in animals.",10.1242/jeb.029975,['Process resources'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
141,The effect of individual variation on the structure and function of interaction networks in harvester ants,"Social insects exhibit coordinated behaviour without central control. Local interactions among individuals determine their behaviour and regulate the activity of the colony. Harvester ants are recruited for outside work, using networks of brief antennal contacts, in the nest chamber closest to the nest exit: the entrance chamber. Here, we combine empirical observations, image analysis and computer simulations to investigate the structure and function of the interaction network in the entrance chamber. Ant interactions were distributed heterogeneously in the chamber, with an interaction hot-spot at the entrance leading further into the nest. The distribution of the total interactions per ant followed a right-skewed distribution, indicating the presence of highly connected individuals. Numbers of ant encounters observed positively correlated with the duration of observation. Individuals varied in interaction frequency, even after accounting for the duration of observation. An ant's interaction frequency was explained by its path shape and location within the entrance chamber. Computer simulations demonstrate that variation among individuals in connectivity accelerates information flow to an extent equivalent to an increase in the total number of interactions. Individual variation in connectivity, arising from variation among ants in location and spatial behaviour, creates interaction centres, which may expedite information flow.",10.1098/rsif.2011.0059,"['Maintain ecological community', 'Sense send or process information']",send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
142,"Fog basking by the Namib Desert beetle, Onymacris unguicularis","THE Namib Desert along the south-western coast of Africa supports a sand dune fauna without counterpart elsewhere in the world1. The trophic base of the arthropod fauna is wind-blown detritus2. Aperiodic advective fog collection from vegetation3 or detritus4 is a possible source of water for diverse Namib animals. For the specialised fauna living in vegetation-less dunes, fog collection from detritus4, disturbed sand projections5, directly from humid air6, or from water precipitated on the body4,7, seem to be the only possible water uptake methods. Water uptake from saturated or subsaturated air, demonstrated for a few arthropod species6, is not a physiological capability of Namib tenebrionids already investigated4,6,7.",10.1038/262284a0,['Process resources'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
143,A Visual Pathway Links Brain Structures Active during Magnetic Compass Orientation in Migratory Birds,"The magnetic compass of migratory birds has been suggested to be light-dependent. Retinal cryptochrome-expressing neurons and a forebrain region, “Cluster N”, show high neuronal activity when night-migratory songbirds perform magnetic compass orientation. By combining neuronal tracing with behavioral experiments leading to sensory-driven gene expression of the neuronal activity marker ZENK during magnetic compass orientation, we demonstrate a functional neuronal connection between the retinal neurons and Cluster N via the visual thalamus. Thus, the two areas of the central nervous system being most active during magnetic compass orientation are part of an ascending visual processing stream, the thalamofugal pathway. Furthermore, Cluster N seems to be a specialized part of the visual wulst. These findings strongly support the hypothesis that migratory birds use their visual system to perceive the reference compass direction of the geomagnetic field and that migratory birds “see” the reference compass direction provided by the geomagnetic field.",10.1371/journal.pone.0000937,['Sense send or process information'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
144,A honey bee odorant receptor for the queen substance 9-oxo-2-decenoic acid,"By using a functional genomics approach, we have identified a honey bee [Apis mellifera (Am)] odorant receptor (Or) for the queen substance 9-oxo-2-decenoic acid (9-ODA). Honey bees live in large eusocial colonies in which a single queen is responsible for reproduction, several thousand sterile female worker bees complete a myriad of tasks to maintain the colony, and several hundred male drones exist only to mate. The “queen substance” [also termed the queen retinue pheromone (QRP)] is an eight-component pheromone that maintains the queen's dominance in the colony. The main component, 9-ODA, acts as a releaser pheromone by attracting workers to the queen and as a primer pheromone by physiologically inhibiting worker ovary development; it also acts as a sex pheromone, attracting drones during mating flights. However, the extent to which social and sexual chemical messages are shared remains unresolved. By using a custom chemosensory-specific microarray and qPCR, we identified four candidate sex pheromone Ors (AmOr10, -11, -18, and -170) from the honey bee genome based on their biased expression in drone antennae. We assayed the pheromone responsiveness of these receptors by using Xenopus oocytes and electrophysiology. AmOr11 responded specifically to 9-ODA (EC50 = 280 ± 31 nM) and not to any of the other seven QRP components, other social pheromones, or floral odors. We did not observe any responses of the other three Ors to any of the eight QRP pheromone components, suggesting 9-ODA is the only QRP component that also acts as a long-distance sex pheromone.",10.1073/pnas.0705459104,['Maintain ecological community'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
145,Divergent investment strategies of Acacia myrmecophytes and the coexistence of mutualists and exploiters,"Ant-plant interactions represent a diversity of strategies, from exploitative to mutualistic, and how these strategies evolve is poorly understood. Here, we link physiological, ecological, and phylogenetic approaches to study the evolution and coexistence of strategies in the Acacia–Pseudomyrmex system. Host plant species represented 2 different strategies. High-reward hosts produced significantly more extrafloral nectar (EFN), food bodies, and nesting space than low-reward hosts, even when being inhabited by the same species of ant mutualist. High-reward hosts were more effectively defended against herbivores and exploited to a lower extent by nondefending ants than low-reward hosts. At the phenotypic level, secretion of EFN and ant activity were positively correlated and a mutualistic ant species induced nectar secretion, whereas a nondefending exploiter did not. All of these mechanisms contribute to the stable association of high-reward hosts with defending ant species. However, exploiter ants are less dependent on the host-derived rewards and can colonize considerable proportions of the low-reward hosts. Mapping these strategies onto phylogenetic trees demonstrated that the low-reward hosts represent the derived clade within a monophyletic group of obligate ant plants and that the observed exploiter ant species evolved their strategy without having a mutualistic ancestor. We conclude that both types of host strategies coexist because of variable net outcomes of different investment–payoff regimes and that the effects of exploiters on the outcome of mutualisms can, thus, increase the diversity within the taxa involved.",10.1073/pnas.0904304106,['Protect from harm'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
146,An excitable gene regulatory circuit induces transient cellular differentiation,"Certain types of cellular differentiation are probabilistic and transient. In such systems individual cells can switch to an alternative state and, after some time, switch back again. In Bacillus subtilis, competence is an example of such a transiently differentiated state associated with the capability for DNA uptake from the environment. Individual genes and proteins underlying differentiation into the competent state have been identified, but it has been unclear how these genes interact dynamically in individual cells to control both spontaneous entry into competence and return to vegetative growth. Here we show that this behaviour can be understood in terms of excitability in the underlying genetic circuit. Using quantitative fluorescence time-lapse microscopy, we directly observed the activities of multiple circuit components simultaneously in individual cells, and analysed the resulting data in terms of a mathematical model. We find that an excitable core module containing positive and negative feedback loops can explain both entry into, and exit from, the competent state. We further tested this model by analysing initiation in sister cells, and by re-engineering the gene circuit to specifically block exit. Excitable dynamics driven by noise naturally generate stochastic and transient responses, thereby providing an ideal mechanism for competence regulation.",10.1038/nature04588,['Sense send or process information'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
147,The function of terpene natural products in the natural world.,"As the largest class of natural products, terpenes have a variety of roles in mediating antagonistic and beneficial interactions among organisms. They defend many species of plants, animals and microorganisms against predators, pathogens and competitors, and they are involved in conveying messages to conspecifics and mutualists regarding the presence of food, mates and enemies. Despite the diversity of terpenes known, it is striking how phylogenetically distant organisms have come to use similar structures for common purposes. New natural roles undoubtedly remain to be discovered for this large class of compounds, given that such a small percentage of terpenes has been investigated so far.",10.1038/nchembio.2007.5,['Protect from harm'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
148,The Venus Flytrap Dionaea muscipula Counts Prey-Induced Action Potentials to Induce Sodium Uptake,"Summary Carnivorous plants, such as the Venus flytrap (Dionaea muscipula), depend on an animal diet when grown in nutrient-poor soils. When an insect visits the trap and tilts the mechanosensors on the inner surface, action potentials (APs) are fired. After a moving object elicits two APs, the trap snaps shut, encaging the victim. Panicking preys repeatedly touch the trigger hairs over the subsequent hours, leading to a hermetically closed trap, which via the gland-based endocrine system is flooded by a prey-decomposing acidic enzyme cocktail. Here, we asked the question as to how many times trigger hairs have to be stimulated (e.g., now many APs are required) for the flytrap to recognize an encaged object as potential food, thus making it worthwhile activating the glands. By applying a series of trigger-hair stimulations, we found that the touch hormone jasmonic acid (JA) signaling pathway is activated after the second stimulus, while more than three APs are required to trigger an expression of genes encoding prey-degrading hydrolases, and that this expression is proportional to the number of mechanical stimulations. A decomposing animal contains a sodium load, and we have found that these sodium ions enter the capture organ via glands. We identified a flytrap sodium channel DmHKT1 as responsible for this sodium acquisition, with the number of transcripts expressed being dependent on the number of mechano-electric stimulations. Hence, the number of APs a victim triggers while trying to break out of the trap identifies the moving prey as a struggling Na+-rich animal and nutrition for the plant. Video Abstract",10.1016/j.cub.2015.11.057,"['Sense send or process information', 'Chemically modify or Change energy state', 'Process resources']",send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
149,Fish mucous cocoons: the ‘mosquito nets’ of the sea,"Mucus performs numerous protective functions in vertebrates, and in fishes may defend them against harmful organisms, although often the evidence is contradictory. The function of the mucous cocoons that many parrotfishes and wrasses sleep in, while long used as a classical example of antipredator behaviour, remains unresolved. Ectoparasitic gnathiid isopods (Gnathiidae), which feed on the blood of fish, are removed by cleaner fish during the day; however, it is unclear how parrotfish and wrasse avoid gnathiid attacks at night. To test the novel hypothesis that mucous cocoons protect against gnathiids, we exposed the coral reef parrotfish Chlorurus sordidus (Scaridae) with and without cocoons to gnathiids overnight and measured the energetic content of cocoons. Fish without mucous cocoons were attacked more by gnathiids than fish with cocoons. The energetic content of mucous cocoons was estimated as 2.5 per cent of the fish's daily energy budget fish. Therefore, mucous cocoons protected against attacks by gnathiids, acting like mosquito nets in humans, a function of cocoons and an efficient physiological adaptation for preventing parasite infestation that is not used by any other animal.",10.1098/rsbl.2010.0916,['Protect from harm'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
150,Calcitic microlenses as part of the photoreceptor system in brittlestars,"Photosensitivity in most echinoderms has been attributed to ‘diffuse’ dermal receptors. Here we report that certain single calcite crystals used by brittlestars for skeletal construction are also a component of specialized photosensory organs, conceivably with the function of a compound eye. The analysis of arm ossicles in Ophiocoma showed that in light-sensitive species, the periphery of the labyrinthic calcitic skeleton extends into a regular array of spherical microstructures that have a characteristic double-lens design. These structures are absent in light-indifferent species. Photolithographic experiments in which a photoresist film was illuminated through the lens array showed selective exposure of the photoresist under the lens centres. These results provide experimental evidence that the microlenses are optical elements that guide and focus the light inside the tissue. The estimated focal distance (4–7 µm below the lenses) coincides with the location of nerve bundles—the presumed primary photoreceptors. The lens array is designed to minimize spherical aberration and birefringence and to detect light from a particular direction. The optical performance is further optimized by phototropic chromatophores that regulate the dose of illumination reaching the receptors. These structures represent an example of a multifunctional biomaterial that fulfills both mechanical and optical functions.",10.1038/35090573,['Sense send or process information'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
151,How swifts control their glide performance with morphing wings,"Gliding birds continually change the shape and size of their wings, presumably to exploit the profound effect of wing morphology on aerodynamic performance. That birds should adjust wing sweep to suit glide speed has been predicted qualitatively by analytical glide models, which extrapolated the wing’s performance envelope from aerodynamic theory. Here we describe the aerodynamic and structural performance of actual swift wings, as measured in a wind tunnel, and on this basis build a semi-empirical glide model. By measuring inside and outside swifts’ behavioural envelope, we show that choosing the most suitable sweep can halve sink speed or triple turning rate. Extended wings are superior for slow glides and turns; swept wings are superior for fast glides and turns. This superiority is due to better aerodynamic performance—with the exception of fast turns. Swept wings are less effective at generating lift while turning at high speeds, but can bear the extreme loads. Finally, our glide model predicts that cost-effective gliding occurs at speeds of 8–10 m s-1, whereas agility-related figures of merit peak at 15–25 m s-1. In fact, swifts spend the night (‘roost’) in flight at 8–10 m s-1 (ref. 11), thus our model can explain this choice for a resting behaviour. Morphing not only adjusts birds’ wing performance to the task at hand, but could also control the flight of future aircraft.",10.1038/nature05733,['Move'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
152,Characterization of an electron conduit between bacteria and the extracellular environment,"A number of species of Gram-negative bacteria can use insoluble minerals of Fe(III) and Mn(IV) as extracellular respiratory electron acceptors. In some species of Shewanella, deca-heme electron transfer proteins lie at the extracellular face of the outer membrane (OM), where they can interact with insoluble substrates. To reduce extracellular substrates, these redox proteins must be charged by the inner membrane/periplasmic electron transfer system. Here, we present a spectro-potentiometric characterization of a trans-OM icosa-heme complex, MtrCAB, and demonstrate its capacity to move electrons across a lipid bilayer after incorporation into proteoliposomes. We also show that a stable MtrAB subcomplex can assemble in the absence of MtrC; an MtrBC subcomplex is not assembled in the absence of MtrA; and MtrA is only associated to the membrane in cells when MtrB is present. We propose a model for the modular organization of the MtrCAB complex in which MtrC is an extracellular element that mediates electron transfer to extracellular substrates and MtrB is a trans-OM spanning β-barrel protein that serves as a sheath, within which MtrA and MtrC exchange electrons. We have identified the MtrAB module in a range of bacterial phyla, suggesting that it is widely used in electron exchange with the extracellular environment.",10.1073/pnas.0900086106,['Chemically modify or Change energy state'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
153,Bacterial motility: How do pili pull?,"Forceful retraction of a bacterial pilus has been directly observed for the first time. As retraction clarifies the basic mechanochemistry of single cell twitching and gliding movements, so cell-to-cell signalling by contact clarifies the coordination of multicellular gliding movements.",10.1016/S0960-9822(00)00764-8,['Move'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
154,Geographical Variation in Bill Size across Bird Species Provides Evidence for Allen’s Rule,"Allen’s rule proposes that the appendages of endotherms are smaller, relative to body size, in colder climates, in order to reduce heat loss. Empirical support for Allen’s rule is mainly derived from occasional reports of geographical clines in extremity size of individual species. Interspecific evidence is restricted to two studies of leg proportions in seabirds and shorebirds. We used phylogenetic comparative analyses of 214 bird species to examine whether bird bills, significant sites of heat exchange, conform to Allen’s rule. The species comprised eight diverse taxonomic groups—toucans, African barbets, Australian parrots, estrildid finches, Canadian galliforms, penguins, gulls, and terns. Across all species, there were strongly significant relationships between bill length and both latitude and environmental temperature, with species in colder climates having significantly shorter bills. Patterns supporting Allen’s rule in relation to latitudinal or altitudinal distribution held within all groups except the finches. Evidence for a direct association with temperature was found within four groups (parrots, galliforms, penguins, and gulls). Support for Allen’s rule in leg elements was weaker, suggesting that bird bills may be more susceptible to thermoregulatory constraints generally. Our results provide the strongest comparative support yet published for Allen’s rule and demonstrate that thermoregulation has been an important factor in shaping the evolution of bird bills.",10.1086/653666,"['Physically assemble/disassemble', 'Protect from harm']",send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
155,Three-dimensional flow and lift characteristics of a hovering ruby-throated hummingbird,"A three-dimensional computational fluid dynamics simulation is performed for a ruby-throated hummingbird (Archilochus colubris) in hovering flight. Realistic wing kinematics are adopted in the numerical model by reconstructing the wing motion from high-speed imaging data of the bird. Lift history and the three-dimensional flow pattern around the wing in full stroke cycles are captured in the simulation. Significant asymmetry is observed for lift production within a stroke cycle. In particular, the downstroke generates about 2.5 times as much vertical force as the upstroke, a result that confirms the estimate based on the measurement of the circulation in a previous experimental study. Associated with lift production is the similar power imbalance between the two half strokes. Further analysis shows that in addition to the angle of attack, wing velocity and surface area, drag-based force and wing–wake interaction also contribute significantly to the lift asymmetry. Though the wing–wake interaction could be beneficial for lift enhancement, the isolated stroke simulation shows that this benefit is buried by other opposing effects, e.g. presence of downwash. The leading-edge vortex is stable during the downstroke but may shed during the upstroke. Finally, the full-body simulation result shows that the effects of wing–wing interaction and wing–body interaction are small.",10.1098/rsif.2014.0541,['Move'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
156,Experimental and theoretical quantification of the development of damage in fatigue tests of bone and antler.,"This study concerns the development of damage (as measured by a reduction in elastic modulus) in two kinds of bones differing considerably in their degrees of mineralisation: laminar bone from bovine femur and osteonal bone from red deer antler. Antler bone is much tougher than 'ordinary' bone and its failure properties have been investigated in: (i) monotonic tensile tests and (ii) creep rupture experiments. Tensile fatigue is another way of examining how damage develops in bone. The development of damage in the present fatigue tests was non-linear with the cycle number, the degree of non-linearity was dependent on the level of stress and followed a clearly different course for bone and antler. Antler was a more damage-tolerant material, being able to achieve a reduction in the final modulus of elasticity, just prior to failure, three times greater than 'ordinary' bone. The evolution of damage is quantified by an empirical and a graphical method and by the use of Continuum Damage Mechanics (CDM) expressions. The CDM method shows important conditions, found in antler, but not in bone, that seen necessary for achieving stable fractures and consequently producing very tough materials.",10.1016/0021-9290(96)00001-2,['Maintain structural integrity'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
157,Entrapment of bed bugs by leaf trichomes inspires microfabrication of biomimetic surfaces,"Resurgence in bed bug infestations and widespread pesticide resistance have greatly renewed interest in the development of more sustainable, environmentally friendly methods to manage bed bugs. Historically, in Eastern Europe, bed bugs were entrapped by leaves from bean plants, which were then destroyed; this purely physical entrapment was related to microscopic hooked hairs (trichomes) on the leaf surfaces. Using scanning electron microscopy and videography, we documented the capture mechanism: the physical impaling of bed bug feet (tarsi) by these trichomes. This is distinct from a Velcro-like mechanism of non-piercing entanglement, which only momentarily holds the bug without sustained capture. Struggling, trapped bed bugs are impaled by trichomes on several legs and are unable to free themselves. Only specific, mechanically vulnerable locations on the bug tarsi are pierced by the trichomes, which are located at effective heights and orientations for bed bug entrapment despite a lack of any evolutionary association. Using bean leaves as templates, we microfabricated surfaces indistinguishable in geometry from the real leaves, including the trichomes, using polymers with material properties similar to plant cell walls. These synthetic surfaces snag the bed bugs temporarily but do not hinder their locomotion as effectively as real leaves.",10.1098/rsif.2013.0174,"['Process resources', 'Protect from harm']",send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
158,Crossflow filtration in suspension-feeding fishes,"Rows of comb-like or tufted gill rakers in the oral cavity of suspension-feeding fishes (for example, herring, anchovies and tilapia) have been thought to serve as (1) non-porous barriers that direct particle-laden water to the sticky oral roof, where particles are retained as water exits from the oral cavity, (2) conventional dead-end filters that sieve particles from water exiting between rakers, or (3) sticky filters that retain particles encountered by a hydrosol filtration mechanism. Here we present data from computational fluid dynamics and video endoscopy in suspension-feeding fish indicating that the rakers of three distantly related species function instead as a crossflow filter. Particles are concentrated inside the oral cavity as filtrate exits between the rakers, but particles are not retained on the rakers. Instead, the high-velocity crossflow along the rakers carries particles away from the raker surfaces and transports the particles towards the oesophagus. This crossflow prevents particles from clogging the gaps between the rakers, and solves the mystery of particle transport from the rakers to the oesophagus.",10.1038/35086574,['Process resources'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
159,Acoustics: In a fly's ear,"Organisms often identify the source of a sound by comparing the noises that arrive at the two ears. Using some interesting tricks, a minute fly has mastered this feat as accurately as humans.",10.1038/35070695,['Sense send or process information'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
160,Colour-producing β-keratin nanofibres in blue penguin (Eudyptula minor) feathers,"The colours of living organisms are produced by the differential absorption of light by pigments (e.g. carotenoids, melanins) and/or by the physical interactions of light with biological nanostructures, referred to as structural colours. Only two fundamental morphologies of non-iridescent nanostructures are known in feathers, and recent work has proposed that they self-assemble by intracellular phase separation processes. Here, we report a new biophotonic nanostructure in the non-iridescent blue feather barbs of blue penguins (Eudyptula minor) composed of parallel β-keratin nanofibres organized into densely packed bundles. Synchrotron small angle X-ray scattering and two-dimensional Fourier analysis of electron micrographs of the barb nanostructure revealed short-range order in the organization of fibres at the appropriate size scale needed to produce the observed colour by coherent scattering. These two-dimensional quasi-ordered penguin nanostructures are convergent with similar arrays of parallel collagen fibres in avian and mammalian skin, but constitute a novel morphology for feathers. The identification of a new class of β-keratin nanostructures adds significantly to the known mechanisms of colour production in birds and suggests additional complexity in their self-assembly.",10.1098/rsbl.2010.1163,"['Sense send or process information', 'Change size or color']",send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
161,Wood frog adaptations to overwintering in Alaska: new limits to freezing tolerance,"We investigated the ecological physiology and behavior of free-living wood frogs [Lithobates (Rana) sylvaticus] overwintering in Interior Alaska by tracking animals into natural hibernacula, recording microclimate, and determining frog survival in spring. We measured cryoprotectant (glucose) concentrations and identified the presence of antifreeze glycolipids in tissues from subsamples of naturally freezing frogs. We also recorded the behavior of wood frogs preparing to freeze in artificial hibernacula, and tissue glucose concentrations in captive wood frogs frozen in the laboratory to −2.5°C. Wood frogs in natural hibernacula remained frozen for 193±11 consecutive days and experienced average (October–May) temperatures of −6.3°C and average minimum temperatures of −14.6±2.8°C (range −8.9 to −18.1°C) with 100% survival (N=18). Mean glucose concentrations were 13-fold higher in muscle, 10-fold higher in heart and 3.3-fold higher in liver in naturally freezing compared with laboratory frozen frogs. Antifreeze glycolipid was present in extracts from muscle and internal organs, but not skin, of frozen frogs. Wood frogs in Interior Alaska survive freezing to extreme limits and durations compared with those described in animals collected in southern Canada or the Midwestern United States. We hypothesize that this enhancement of freeze tolerance in Alaskan wood frogs is due to higher cryoprotectant levels that are produced by repeated freezing and thawing cycles experienced under natural conditions during early autumn.",10.1242/jeb.101931,['Protect from harm'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
162,Unique Structural Features Facilitate Lizard Tail Autotomy,"Autotomy refers to the voluntary shedding of a body part; a renowned example is tail loss among lizards as a response to attempted predation. Although many aspects of lizard tail autotomy have been studied, the detailed morphology and mechanism remains unclear. In the present study, we showed that tail shedding by the Tokay gecko (Gekko gecko) and the associated extracellular matrix (ECM) rupture were independent of proteolysis. Instead, lizard caudal autotomy relied on biological adhesion facilitated by surface microstructures. Results based on bio-imaging techniques demonstrated that the tail of Gekko gecko was pre-severed at distinct sites and that its structural integrity depended on the adhesion between these segments.",10.1371/journal.pone.0051803,"['Process resources', 'Change size or color', 'Protect from harm']",send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
163,Cold-stable eye lens crystallins of the Antarctic nototheniid toothfish Dissostichus mawsoni Norman,"SUMMARY The eye lenses of the Antarctic nototheniid fishes that inhabit the perennially freezing Antarctic seawater are transparent at –2°C, whereas the cold-sensitive mammalian and tropical fish lenses display cold-induced cataract at 20°C and 7°C, respectively. No cold-cataract occurs in the giant Antarctic toothfish Dissostichus mawsoni lens when cooled to temperatures as low as –12°C, indicating highly cold-stable lens proteins. To investigate this cold stability, we characterised the lens crystallin proteins of the Antarctic toothfish, in parallel with those of the sub-tropical bigeye tuna Thunnus obesus and the endothermic cow Bos taurus, representing three disparate thermal climes (–2°C, 18°C and 37°C, respectively). Sizing chromatography resolved their lens crystallins into three groups,α /βH, β and γ, with γ crystallins being the most abundant (>40%) lens proteins in fish, in contrast to the cow lens where they comprise only 19%. The upper thermal stability of these crystallin components correlated with the body temperature of the species. In vitro chaperone assays showed that fish α crystallin can protect same-species γ crystallins from heat denaturation, as well as lysozyme from DTT-induced unfolding, and therefore are small Heat Shock Proteins (sHSP) like their mammalian counterparts. Dynamic light scattering measured an increase in size of αγ crystallin mixtures upon heating, which supports formation of the αγ complex as an integral part of the chaperone process. Surprisingly, in cross-species chaperone assays, tunaα crystallins only partly protected toothfish γ crystallins, while cow α crystallins completely failed to protect, indicating partial and no αγ interaction, respectively. Toothfish γ was likely to be the component that failed to interact, as the supernatant from a cowα plus toothfish γ incubation could chaperone cow γ crystallins in a subsequent heat incubation, indicating the presence of uncomplexed cow α. This suggests that the inability of toothfish γ crystallins to fully complex with tuna α, and not at all with the cowα crystallins, may have its basis in adaptive changes in the protein that relate to the extreme cold-stability of the toothfish lens.",10.1242/jeb.01312,['Protect from harm'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
164,Application of P450s for biosensing: combination of biotechnology and electrochemistry,Abstract P 450s are heme-containing proteins which catalyze monooxygenation and other reactions in oxidative metabolism of lipophilic compounds. They are promising enzymes for the application of biosensing probes. Biosensing of various compounds is possible when P 450s are immobilized on oxygen electrode or on ion-sensitive field effect transistor (ISFET). Competition assay with other substrate is another biosensing method based on the biochemical assay. Optical biosensor based on a resonance mirror was also reported. Genes in the upstream region of P 450 gene including the promoter is utilized to construct reporter gene system (RGS). The system responds to a trace amount of endocrine-disrupting substance to induce luciferase. Various biosensing methods with P 450s and P 450-related genes will be useful for medical application and ecological application in the near future.,10.1016/S0928-4931(00)00166-1,['Chemically modify or Change energy state'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
165,Always on the bright side of life: anti-adhesive properties of insect ommatidia grating,"SUMMARY The surface of some insect eyes consists of arrays of cuticular protuberances, which are 50–300 nm in diameter, and are termed corneal nipples or ommatidia gratings. They were widely reported to reduce the reflectance for normally incident light, contributing to camouflage by reducing glare to predators, while furthermore enhancing the intake of light, which is especially important for nocturnal insects. Our preliminary observations suggest a third function: in contrast to the rest of the body, ommatidia of various insects remain clean, even in a heavy contaminated environment. In order to prove such an anti-contamination hypothesis of these structures, we measured the adhesive properties of polymer moulds of insect ommatidia, and compared these data with control surfaces having the same curvature radii but lacking such a nanostructure. A scanning electron microscope (SEM) study and force measurements using an atomic force microscope (AFM) on the eye surfaces of three different insect species, dragonfly Aeshna mixta (Odonata), moth Laothoe populi (Lepidoptera) and fly Volucella pellucens (Diptera), were undertaken. We revealed that adhesion is greatly reduced by corneal grating in L. populi and V. pellucens when compared with their smooth controls. The smooth cornea of A. mixta showed no statistically significant difference to its control. We assume that this anti-adhesive phenomenon is due to a decrease in the real contact area between contaminating particles and the eye's surface. Such a combination of three functions in one nanostructure can be interesting for the development of industrial multifunctional surfaces capable of enhancing light harvesting while reducing light reflection and adhesion.",10.1242/jeb.043661,['Protect from harm'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
166,How the Venus flytrap snaps,"The rapid closure of the Venus flytrap (Dionaea muscipula) leaf in about 100 ms is one of the fastest movements in the plant kingdom. This led Darwin to describe the plant as “one of the most wonderful in the world”. The trap closure is initiated by the mechanical stimulation of trigger hairs. Previous studies have focused on the biochemical response of the trigger hairs to stimuli and quantified the propagation of action potentials in the leaves. Here we complement these studies by considering the post-stimulation mechanical aspects of Venus flytrap closure. Using high-speed video imaging, non-invasive microscopy techniques and a simple theoretical model, we show that the fast closure of the trap results from a snap-buckling instability, the onset of which is controlled actively by the plant. Our study identifies an ingenious solution to scaling up movements in non-muscular engines and provides a general framework for understanding nastic motion in plants.",10.1038/nature03185,"['Sense send or process information', 'Chemically modify or Change energy state', 'Process resources']",send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
